ID,Year_Birth,Age,Generasi,Education,Marital_Status,Income,Economic_Stat,Kidhome,Teenhome,Dependent,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,mnttotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,totalpurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,totalacceptedcmp,Recency_Category
6071,1989,25,Milennial,Bachelor,Single,81217.0,Highest,0,0,0,2013-07-19,77,0,493.0,70,324,120,40,84,1131.0,1,3,7,11,2,22,0,0,0,0,0,0,0,High Recency
3386,1992,22,Gen Z,Bachelor,Married,34935.0,Lowest,0,0,0,2013-06-21,71,0,34.0,4,66,3,10,20,137.0,1,2,1,4,7,8,0,0,0,0,0,0,0,High Recency
8939,1959,55,Boomers,Bachelor,Divorced,61250.0,High,0,1,1,2012-12-16,49,0,382.0,83,65,60,26,59,675.0,5,5,2,11,5,23,0,0,0,0,0,0,0,High Recency
9925,1981,33,Milennial,PhD,Married,39665.0,Low,1,0,1,2013-05-25,97,0,127.0,1,56,0,1,31,216.0,3,4,2,3,7,12,0,0,1,0,0,0,1,High Recency
4320,1979,35,Milennial,Bachelor,Single,60152.0,High,0,1,1,2013-03-28,6,0,325.0,83,300,86,58,91,943.0,1,6,4,11,3,22,0,0,0,0,0,0,0,Low Recency
5389,1964,50,Gen X,Bachelor,Married,48920.0,Low,0,2,2,2013-10-20,93,0,238.0,17,68,8,10,6,347.0,3,6,2,5,7,16,0,0,0,1,0,0,1,High Recency
6036,1959,55,Boomers,Master,Married,89120.0,Highest,0,0,0,2014-03-17,78,0,822.1000000000001,83,408,72,89,55,1529.1000000000001,1,5,6,7,2,19,0,0,0,0,1,0,1,High Recency
182,1946,68,Boomers,PhD,Married,44124.0,Low,0,1,1,2013-05-11,62,0,284.0,0,55,0,6,52,397.0,4,6,2,5,8,17,0,0,0,0,0,0,0,High Recency
203,1975,39,Gen X,Master,Single,81169.0,Highest,0,0,0,2013-04-14,47,0,822.1000000000001,20,499,80,61,27,1509.1000000000001,1,5,7,9,2,22,0,0,0,0,0,0,0,High Recency
11025,1961,53,Gen X,Bachelor,Married,36443.0,Low,1,1,2,2013-02-03,9,0,65.0,0,46,4,3,20,138.0,4,3,1,3,8,11,0,0,0,0,0,0,0,Low Recency
10203,1990,24,Milennial,Bachelor,Single,26095.0,Lowest,1,0,1,2013-06-30,77,0,11.0,7,9,3,1,11,42.0,1,1,0,3,7,5,0,0,0,0,0,0,0,High Recency
4607,1959,55,Boomers,Bachelor,Married,71367.0,Highest,0,0,0,2013-08-23,24,0,227.0,23,389,42,21,75,777.0,1,4,5,7,2,17,0,0,0,0,0,0,0,Low Recency
3711,1944,70,Boomers,Master,Married,80184.0,Highest,0,0,0,2014-03-01,19,0,822.1000000000001,83,499,25,38,3,1470.1000000000001,1,6,3,10,3,20,1,0,0,0,1,0,2,Low Recency
3696,1965,49,Gen X,Bachelor,Divorced,30630.0,Lowest,1,1,2,2014-01-27,67,0,27.0,1,12,2,0,10,52.0,2,2,0,3,7,7,0,0,0,0,0,0,0,High Recency
2532,1987,27,Milennial,Master,Single,73454.0,Highest,0,0,0,2014-03-01,95,0,822.1000000000001,73,351,56,14,122,1438.1000000000001,1,2,4,6,5,13,0,0,1,0,0,0,1,High Recency
9214,1991,23,Milennial,Bachelor,Married,42691.0,Low,0,0,0,2013-08-16,48,0,179.0,2,64,38,17,58,358.0,1,5,1,6,5,13,0,0,0,0,0,0,0,High Recency
4943,1953,61,Boomers,Bachelor,Married,70503.0,Highest,0,0,0,2012-09-30,73,0,822.1000000000001,33,216,0,33,66,1170.1000000000001,1,2,4,9,6,16,0,0,0,1,1,0,2,High Recency
35,1987,27,Milennial,Bachelor,Married,25545.0,Lowest,1,0,1,2012-09-08,35,0,32.0,1,64,16,12,85,210.0,3,2,2,3,6,10,0,0,0,0,0,1,1,High Recency
2258,1986,28,Milennial,Bachelor,Married,32880.0,Lowest,1,0,1,2012-12-04,76,0,8.0,4,15,7,6,3,43.0,1,1,0,3,8,5,0,0,0,0,0,0,0,High Recency
4322,1958,56,Boomers,PhD,Married,77863.0,Highest,0,0,0,2013-11-27,20,0,822.1000000000001,38,319,16,25,12,1232.1000000000001,1,4,5,10,2,20,0,0,0,0,0,0,0,Low Recency
713,1977,37,Milennial,Master,Married,50353.0,Low,0,0,0,2014-06-08,72,0,141.0,15,153,67,31,35,442.0,1,4,4,6,3,15,0,0,0,0,0,0,0,High Recency
4702,1964,50,Gen X,Bachelor,Single,61839.0,High,0,0,0,2012-08-12,20,0,822.1000000000001,83,379,120,17,120,1541.1000000000001,1,4,7,4,8,16,0,0,0,0,0,0,0,Low Recency
3281,1960,54,Gen X,PhD,Married,49154.0,Low,1,1,2,2013-11-03,69,0,206.0,10,67,30,27,71,411.0,5,4,1,8,6,18,0,0,0,0,0,0,0,High Recency
702,1975,39,Gen X,Master,Widow,47682.0,Low,0,1,1,2013-02-15,80,0,162.0,61,83,97,57,61,521.0,4,4,3,8,5,19,0,0,0,0,0,0,0,High Recency
2004,1969,45,Gen X,Bachelor,Single,72679.0,Highest,0,1,1,2013-09-18,65,0,619.0,54,260,120,54,54,1161.0,1,4,7,5,2,17,0,0,0,0,0,0,0,High Recency
4769,1977,37,Milennial,Master,Married,57954.0,High,1,1,2,2014-06-18,52,0,456.0,4,24,0,0,9,493.0,5,8,2,6,7,21,0,0,0,1,0,0,1,High Recency
4437,1962,52,Gen X,Bachelor,Married,65316.0,High,1,1,2,2013-04-24,65,0,112.0,6,92,3,9,38,260.0,2,3,2,5,4,12,0,0,0,0,0,0,0,High Recency
8724,1982,32,Milennial,Bachelor,Single,28567.0,Lowest,1,0,1,2013-06-17,57,0,11.0,3,22,2,2,6,46.0,2,2,0,3,6,7,0,0,0,0,0,0,0,High Recency
10741,1951,63,Boomers,Master,Married,47352.0,Low,0,1,1,2013-04-11,70,0,172.0,12,112,8,0,15,319.0,4,6,1,5,7,16,0,0,0,0,0,0,0,High Recency
1991,1967,47,Gen X,Bachelor,Married,44931.0,Low,0,1,1,2014-01-18,0,0,78.0,0,11,0,0,7,96.0,1,2,1,3,5,7,0,0,0,0,0,0,0,Low Recency
6931,1967,47,Gen X,Bachelor,Divorced,76982.0,Highest,0,0,0,2014-02-15,19,0,464.0,83,292,65,60,30,994.0,1,8,3,4,4,16,0,0,0,0,1,1,2,Low Recency
11096,1952,62,Boomers,Master,Married,57247.0,High,0,1,1,2013-08-08,50,0,99.0,4,32,37,54,6,232.0,2,2,1,7,2,12,0,0,0,0,0,0,0,High Recency
304,1981,33,Milennial,Master,Single,22944.0,Lowest,1,0,1,2013-12-23,67,0,19.0,3,19,4,5,26,76.0,3,3,0,3,7,9,0,0,0,0,0,0,0,High Recency
3665,1977,37,Milennial,Master,Married,25315.0,Lowest,1,0,1,2013-11-07,46,0,6.0,9,8,11,3,22,59.0,3,3,0,3,8,9,0,0,0,0,0,0,0,High Recency
10591,1969,45,Gen X,Bachelor,Widow,43638.0,Low,0,1,1,2012-08-06,37,0,63.0,10,83,7,19,19,201.0,2,4,1,4,7,11,0,0,0,0,0,0,0,High Recency
5036,1984,30,Milennial,PhD,Single,42710.0,Low,1,0,1,2012-11-28,38,0,252.0,3,42,4,3,102,406.0,2,4,5,3,6,14,0,0,0,0,0,0,0,High Recency
5547,1982,32,Milennial,PhD,Married,84169.0,Highest,0,0,0,2013-08-07,9,0,822.1000000000001,19,403,0,19,3,1266.1000000000001,1,7,6,6,3,20,0,0,0,1,1,1,3,Low Recency
7822,1976,38,Milennial,Bachelor,Married,54058.0,High,0,1,1,2013-06-04,56,0,198.0,18,252,32,89,54,643.0,2,4,6,8,3,20,0,0,0,0,0,0,0,High Recency
8541,1990,24,Milennial,Master,Married,24683.0,Lowest,1,0,1,2014-03-08,98,0,8.0,4,10,6,7,6,41.0,2,2,0,4,5,8,0,0,0,0,0,0,0,High Recency
10955,1964,50,Gen X,Bachelor,Widow,85620.0,Highest,0,0,0,2014-01-07,68,0,416.0,46,499,60,89,46,1156.0,1,3,6,4,2,14,0,0,0,0,0,1,1,High Recency
4368,1980,34,Milennial,Bachelor,Married,47850.0,Low,1,0,1,2013-12-03,72,0,42.0,7,43,20,12,10,134.0,1,3,0,4,6,8,0,0,0,0,0,0,0,High Recency
9671,1968,46,Gen X,Bachelor,Married,19514.0,Lowest,1,1,2,2014-01-26,47,0,14.0,3,21,2,1,28,69.0,4,3,1,2,8,10,0,0,1,0,0,1,2,High Recency
2256,1973,41,Gen X,Master,Married,27159.0,Lowest,1,1,2,2014-03-29,33,0,17.0,0,7,0,0,3,27.0,2,1,0,3,6,6,0,0,0,0,0,0,0,High Recency
4279,1963,51,Gen X,Master,Single,39548.0,Low,1,1,2,2014-03-31,87,0,15.0,4,10,3,4,18,54.0,2,1,1,3,3,7,0,0,0,0,0,0,0,High Recency
5371,1989,25,Milennial,Bachelor,Single,21474.0,Lowest,1,0,1,2014-04-08,0,0,6.0,16,24,11,0,34,91.0,2,3,1,2,7,8,0,0,1,0,0,1,2,Low Recency
9240,1971,43,Gen X,PhD,Single,60504.0,High,0,1,1,2014-02-07,73,0,458.0,0,24,6,4,34,526.0,2,6,2,8,6,18,0,0,0,0,0,0,0,High Recency
9460,1963,51,Gen X,Bachelor,Married,22419.0,Lowest,0,0,0,2013-04-18,74,0,30.0,3,47,19,21,42,162.0,1,3,2,2,8,8,0,0,0,0,0,0,0,High Recency
9504,1949,65,Boomers,Master,Married,81698.0,Highest,0,0,0,2013-11-06,4,0,179.0,28,499,111,89,47,953.0,1,3,7,11,2,22,0,0,0,0,0,1,1,Low Recency
8692,1952,62,Boomers,Bachelor,Married,43462.0,Low,1,1,2,2012-09-12,50,0,90.0,17,97,15,6,15,240.0,5,4,1,5,8,15,0,0,0,0,0,0,0,High Recency
448,1978,36,Milennial,PhD,Single,54880.0,High,1,0,1,2013-03-01,57,0,308.0,83,137,102,45,118,793.0,2,6,2,11,5,21,0,0,0,0,0,0,0,High Recency
8314,1982,32,Milennial,Bachelor,Married,79908.0,Highest,0,0,0,2013-04-05,30,0,557.0,83,499,29,89,111,1368.0,1,5,6,7,2,19,0,0,0,0,1,0,1,Low Recency
8420,1970,44,Gen X,Master,Married,15315.0,Lowest,0,0,0,2013-08-03,27,0,7.0,4,13,15,8,17,64.0,2,2,0,4,5,8,0,0,0,0,0,0,0,Low Recency
3174,1959,55,Boomers,Bachelor,Married,87771.0,Highest,0,1,1,2013-05-22,61,0,822.1000000000001,38,287,50,57,33,1287.1000000000001,1,5,7,4,6,17,1,1,0,1,1,1,5,High Recency
7685,1978,36,Milennial,Bachelor,Married,33039.0,Lowest,1,0,1,2013-09-09,4,0,30.0,8,12,8,8,12,78.0,1,2,0,4,5,7,0,0,0,0,0,0,0,Low Recency
3179,1980,34,Milennial,Bachelor,Single,81741.0,Highest,0,0,0,2013-06-16,75,0,249.0,83,499,58,89,38,1016.0,1,6,6,7,2,20,0,0,0,0,0,0,0,High Recency
9780,1971,43,Gen X,Master,Married,71499.0,Highest,0,1,1,2013-06-25,12,0,465.0,25,132,120,0,37,779.0,2,8,3,11,4,24,0,0,0,0,0,0,0,Low Recency
10681,1970,44,Gen X,Master,Married,62466.0,High,0,1,1,2014-01-15,13,0,129.0,83,259,120,89,83,763.0,5,6,3,11,4,25,0,0,0,0,0,0,0,Low Recency
10232,1963,51,Gen X,PhD,Divorced,48799.0,Low,0,1,1,2013-11-05,9,0,174.0,18,81,28,6,24,331.0,3,3,2,7,3,15,0,0,0,0,0,0,0,Low Recency
4184,1950,64,Boomers,PhD,Married,52157.0,High,0,1,1,2014-06-07,48,0,189.0,2,29,3,2,40,265.0,2,3,2,5,4,12,0,0,0,0,0,0,0,High Recency
9120,1962,52,Gen X,Bachelor,Single,66565.0,High,0,1,1,2012-12-05,80,0,747.0,10,161,65,40,42,1065.0,4,4,2,9,8,19,0,0,0,0,0,0,0,High Recency
891,1951,63,Boomers,Master,Married,29298.0,Lowest,1,1,2,2013-09-07,60,0,6.0,0,7,2,0,3,18.0,1,1,0,2,5,4,0,0,0,0,0,0,0,High Recency
10381,1979,35,Milennial,Bachelor,Single,47691.0,Low,0,1,1,2013-07-05,43,0,14.0,0,7,0,0,4,25.0,1,1,0,2,6,4,0,0,0,0,0,0,0,High Recency
3525,1970,44,Gen X,Bachelor,Married,38200.0,Low,1,1,2,2012-12-07,19,0,12.0,0,7,0,0,3,22.0,1,1,0,2,7,4,0,0,0,0,0,0,0,Low Recency
6818,1974,40,Gen X,Bachelor,Married,44989.0,Low,0,1,1,2012-09-12,26,0,98.0,0,106,49,10,106,369.0,5,5,1,5,6,16,0,0,0,0,0,0,0,Low Recency
3526,1968,46,Gen X,PhD,Married,38443.0,Low,1,1,2,2014-01-27,58,0,32.0,0,7,0,0,3,42.0,2,1,0,3,7,6,0,0,0,0,0,0,0,High Recency
8181,1978,36,Milennial,Master,Single,38593.0,Low,1,0,1,2013-09-13,42,0,51.0,12,49,17,24,24,177.0,3,4,1,3,8,11,0,0,0,0,0,0,0,High Recency
1029,1970,44,Gen X,PhD,Married,64413.0,High,0,1,1,2013-08-01,27,0,200.0,5,44,0,10,20,279.0,1,5,1,5,5,12,0,0,0,0,0,0,0,Low Recency
7369,1981,33,Milennial,Master,Married,36959.0,Low,1,0,1,2013-10-02,56,0,25.0,6,25,6,0,3,65.0,2,2,0,3,8,7,0,0,0,0,0,0,0,High Recency
2574,1977,37,Milennial,PhD,Married,61996.0,High,0,1,1,2013-01-31,27,0,822.1000000000001,12,144,0,0,24,1002.1000000000001,3,6,4,8,5,21,1,1,0,1,0,1,4,Low Recency
8159,1968,46,Gen X,Bachelor,Married,51287.0,High,1,1,2,2014-04-01,10,0,117.0,0,22,13,0,30,182.0,3,4,1,3,7,11,0,0,0,0,0,0,0,Low Recency
1160,1970,44,Gen X,Bachelor,Married,13260.0,Lowest,1,1,2,2013-08-23,48,0,9.0,4,17,10,2,7,49.0,4,3,0,3,8,10,0,0,0,0,0,0,0,High Recency
10242,1966,48,Gen X,PhD,Married,47472.0,Low,1,1,2,2013-09-16,39,0,56.0,0,11,0,0,8,75.0,2,2,0,4,5,8,0,0,0,0,0,0,0,High Recency
5253,1956,58,Boomers,Master,Married,54603.0,High,1,1,2,2013-07-09,85,0,145.0,13,46,17,2,4,227.0,5,4,2,4,7,15,0,0,0,0,0,0,0,High Recency
5966,1974,40,Gen X,PhD,Married,45207.0,Low,1,1,2,2012-11-10,64,0,203.0,0,10,0,0,3,216.0,5,3,1,6,6,15,0,0,0,1,0,0,1,High Recency
5314,1951,63,Boomers,Bachelor,Married,40689.0,Low,0,1,1,2013-03-18,69,0,270.0,3,27,39,6,99,444.0,5,7,1,5,8,18,0,0,0,0,0,0,0,High Recency
5081,1967,47,Gen X,Master,Married,47821.0,Low,1,1,2,2013-10-20,54,0,9.0,0,16,6,6,10,47.0,1,1,0,3,8,5,0,0,0,0,0,0,0,High Recency
5123,1951,63,Boomers,Master,Married,27450.0,Lowest,0,0,0,2013-04-15,57,0,37.0,12,23,8,11,52,143.0,1,2,1,3,7,7,0,0,0,0,0,0,0,High Recency
5756,1983,31,Milennial,Bachelor,Married,39453.0,Low,1,0,1,2014-04-03,64,0,46.0,0,7,0,0,3,56.0,2,2,0,3,6,7,0,0,0,0,0,0,0,High Recency
8036,1971,43,Gen X,Master,Married,26850.0,Lowest,1,1,2,2014-04-18,10,0,31.0,1,13,7,2,9,63.0,4,2,1,4,4,11,0,0,0,0,0,0,0,Low Recency
9058,1955,59,Boomers,Bachelor,Widow,79800.0,Highest,0,0,0,2012-09-23,65,0,822.1000000000001,21,499,32,0,122,1496.1000000000001,1,5,7,5,3,18,1,0,1,0,1,1,4,High Recency
5057,1961,53,Gen X,Master,Married,61794.0,High,0,1,1,2013-09-14,74,0,264.0,47,188,54,47,11,611.0,2,4,4,10,2,20,0,0,0,0,0,0,0,High Recency
254,1955,59,Boomers,Bachelor,Married,53863.0,High,0,1,1,2014-05-17,4,0,399.0,4,30,6,4,30,473.0,3,7,1,7,7,18,0,0,0,1,0,0,1,Low Recency
4179,1959,55,Boomers,Bachelor,Married,24221.0,Lowest,0,0,0,2013-08-20,94,0,8.0,9,9,2,5,22,55.0,1,1,1,3,4,6,0,0,0,0,0,0,0,High Recency
3710,1984,30,Milennial,PhD,Single,39684.0,Low,1,0,1,2012-10-12,41,1,19.0,0,35,6,4,17,81.0,2,2,1,2,7,7,0,0,0,0,0,1,1,High Recency
7627,1975,39,Gen X,Master,Married,92163.0,Highest,0,0,0,2012-12-12,25,0,817.0,83,499,106,89,20,1614.0,1,5,7,5,2,18,1,0,0,0,1,1,3,Low Recency
4501,1965,49,Gen X,Master,Single,69882.0,Highest,0,0,0,2013-11-10,94,0,292.0,83,499,120,89,122,1205.0,1,3,7,9,2,20,0,0,0,0,0,0,0,High Recency
6424,1977,37,Milennial,Bachelor,Married,33178.0,Lowest,1,0,1,2014-01-30,9,0,12.0,6,7,11,2,16,54.0,1,1,0,3,4,5,0,0,0,0,0,0,0,Low Recency
3075,1972,42,Gen X,PhD,Married,59973.0,High,0,0,0,2013-09-11,47,0,130.0,30,168,20,34,3,385.0,1,3,4,7,2,15,0,0,0,0,0,0,0,High Recency
4992,1975,39,Gen X,Master,Married,17459.0,Lowest,1,0,1,2013-09-19,12,0,6.0,4,16,3,10,30,69.0,3,3,1,2,7,9,0,0,0,0,0,1,1,Low Recency
5252,1969,45,Gen X,Bachelor,Divorced,23910.0,Lowest,1,0,1,2012-10-26,80,0,16.0,12,18,7,1,13,67.0,1,2,0,3,7,6,0,0,0,0,0,0,0,High Recency
7444,1969,45,Gen X,Master,Married,42169.0,Low,1,1,2,2013-10-19,20,0,19.0,0,9,0,0,3,31.0,2,1,0,3,8,6,0,0,0,0,0,0,0,Low Recency
6919,1978,36,Milennial,Master,Married,26224.0,Lowest,1,0,1,2013-06-04,39,0,6.0,7,15,13,9,15,65.0,3,2,1,3,6,9,0,0,0,0,0,0,0,High Recency
3537,1981,33,Milennial,Bachelor,Married,31089.0,Lowest,1,0,1,2012-08-17,57,0,31.0,3,31,2,8,4,79.0,3,3,0,4,8,10,0,0,0,0,0,0,0,High Recency
10277,1961,53,Gen X,Bachelor,Single,30081.0,Lowest,0,1,1,2013-02-21,27,0,36.0,0,7,0,0,4,47.0,1,1,0,3,7,5,0,0,0,0,0,0,0,Low Recency
2453,1960,54,Gen X,Bachelor,Married,62807.0,High,0,1,1,2012-08-31,83,0,526.0,28,135,10,21,99,819.0,3,5,3,11,5,22,0,0,0,0,0,0,0,High Recency
7972,1955,59,Boomers,Bachelor,Single,72906.0,Highest,0,0,0,2013-09-17,79,0,400.0,32,499,71,75,54,1131.0,1,3,4,9,2,17,0,0,0,0,0,0,0,High Recency
895,1948,66,Boomers,PhD,Married,61467.0,High,0,2,2,2012-12-09,69,0,410.0,16,114,0,5,49,594.0,3,5,2,10,5,20,0,0,0,0,0,0,0,High Recency
1177,1966,48,Gen X,Master,Married,49618.0,Low,1,1,2,2013-01-26,77,0,80.0,3,26,4,2,14,129.0,4,3,1,3,7,11,0,0,0,0,0,0,0,High Recency
7141,1986,28,Milennial,Master,Single,21888.0,Lowest,1,0,1,2012-12-29,15,0,88.0,10,46,2,3,64,213.0,4,5,1,2,8,12,0,0,0,0,0,1,1,Low Recency
7232,1973,41,Gen X,Bachelor,Widow,42429.0,Low,0,1,1,2014-02-11,99,0,55.0,0,7,2,0,4,68.0,2,1,1,3,5,7,0,0,0,0,0,0,0,High Recency
8477,1956,58,Boomers,Bachelor,Divorced,26150.0,Lowest,2,1,3,2013-03-11,61,0,6.0,1,13,3,5,3,31.0,1,1,0,3,7,5,0,0,0,0,0,0,0,High Recency
2457,1975,39,Gen X,Basic,Married,30801.0,Lowest,0,1,1,2012-10-26,23,0,8.0,4,7,15,2,11,47.0,2,1,0,3,7,6,0,0,0,0,0,0,0,Low Recency
988,1965,49,Gen X,Bachelor,Married,81168.0,Highest,0,0,0,2014-05-07,84,0,410.0,0,499,120,22,22,1073.0,1,6,4,7,3,18,1,0,0,0,0,0,1,High Recency
7930,1969,45,Gen X,Master,Single,26877.0,Lowest,0,0,0,2013-08-19,74,0,101.0,13,76,20,18,40,268.0,2,3,1,6,6,12,0,0,0,0,0,0,0,High Recency
4587,1944,70,Boomers,Master,Widow,45006.0,Low,0,0,0,2013-07-18,90,0,162.0,25,53,16,0,10,266.0,1,3,1,7,3,12,0,0,0,0,0,0,0,High Recency
6682,1973,41,Gen X,Basic,Married,18978.0,Lowest,1,0,1,2012-12-11,41,0,6.0,8,7,4,7,15,47.0,1,1,0,3,8,5,0,0,0,0,0,0,0,High Recency
6222,1967,47,Gen X,Bachelor,Married,22574.0,Lowest,2,1,3,2013-10-28,28,0,25.0,0,8,2,0,3,38.0,2,2,0,3,7,7,0,0,0,0,0,0,0,Low Recency
10299,1969,45,Gen X,PhD,Single,48240.0,Low,0,0,0,2012-11-09,73,0,389.0,83,248,64,49,41,874.0,3,6,3,11,5,23,0,0,0,0,0,1,1,High Recency
3083,1974,40,Gen X,Bachelor,Married,45837.0,Low,1,1,2,2013-07-26,88,0,215.0,13,87,17,17,24,373.0,5,6,2,5,7,18,0,0,0,0,0,0,0,High Recency
8953,1965,49,Gen X,Master,Single,35791.0,Low,2,1,3,2013-05-06,94,0,27.0,0,7,0,0,3,37.0,2,1,0,3,8,6,0,0,0,0,0,0,0,High Recency
1503,1976,38,Milennial,PhD,Married,56756.0,High,1,1,2,2013-06-03,31,0,85.0,1,16,2,1,3,108.0,1,1,0,2,2,4,0,0,0,0,0,0,0,High Recency
8650,1978,36,Milennial,Bachelor,Widow,54162.0,High,1,1,2,2013-03-18,31,0,6.0,6,10,6,5,10,43.0,1,1,0,3,4,5,0,0,0,0,0,0,0,High Recency
10862,1960,54,Gen X,Master,Married,30522.0,Lowest,0,1,1,2012-08-17,6,0,179.0,8,83,19,11,26,326.0,5,1,2,9,2,17,0,0,0,0,0,0,0,Low Recency
2782,1961,53,Gen X,PhD,Married,54456.0,High,0,1,1,2013-07-11,23,0,352.0,0,27,10,0,15,404.0,3,6,1,7,6,17,0,0,0,0,0,0,0,Low Recency
6941,1971,43,Gen X,Bachelor,Single,31632.0,Lowest,0,0,0,2013-07-14,92,0,17.0,8,12,11,15,32,95.0,1,2,1,2,7,6,0,0,0,0,0,0,0,High Recency
10972,1949,65,Boomers,Bachelor,Widow,72298.0,Highest,0,0,0,2014-03-10,52,0,625.0,35,169,58,17,35,939.0,1,4,3,6,2,14,0,0,0,1,1,0,2,High Recency
10708,1978,36,Milennial,Master,Single,36975.0,Low,1,0,1,2013-12-28,50,0,10.0,6,11,0,4,3,34.0,1,1,0,3,7,5,0,0,0,0,0,0,0,High Recency
6583,1955,59,Boomers,Master,Married,72635.0,Highest,0,0,0,2013-06-03,54,0,390.0,22,323,104,35,107,981.0,1,6,7,6,3,20,1,0,0,0,0,0,1,High Recency
3641,1976,38,Milennial,Bachelor,Married,13624.0,Lowest,1,0,1,2013-01-20,93,0,10.0,2,15,2,1,6,36.0,2,2,0,3,6,7,0,0,0,0,0,0,0,High Recency
10156,1975,39,Gen X,Bachelor,Single,84196.0,Highest,0,1,1,2013-06-03,56,0,215.0,63,499,120,31,122,1050.0,1,8,4,7,3,20,0,0,0,0,0,0,0,High Recency
4299,1960,54,Gen X,Bachelor,Married,70971.0,Highest,0,1,1,2012-09-21,28,0,822.1000000000001,17,499,93,89,17,1537.1000000000001,5,8,7,5,7,25,0,0,0,0,0,1,1,Low Recency
3469,1977,37,Milennial,PhD,Divorced,34487.0,Lowest,1,1,2,2012-09-06,94,0,19.0,18,33,24,1,8,103.0,3,3,0,3,8,9,0,0,0,0,0,0,0,High Recency
5063,1977,37,Milennial,Bachelor,Single,28769.0,Lowest,1,0,1,2012-12-18,76,0,41.0,5,129,10,3,3,191.0,3,4,1,4,8,12,0,0,0,0,0,0,0,High Recency
10727,1970,44,Gen X,PhD,Married,69084.0,Highest,1,0,1,2013-11-19,43,0,822.1000000000001,83,199,39,30,30,1203.1000000000001,2,7,3,11,8,23,0,0,0,0,0,0,0,High Recency
9624,1958,56,Boomers,PhD,Married,65488.0,High,0,0,0,2014-06-13,46,0,603.0,45,207,36,18,54,963.0,1,3,4,6,2,14,0,0,0,0,0,0,0,High Recency
5156,1970,44,Gen X,Master,Married,62466.0,High,0,1,1,2014-01-15,13,0,129.0,83,259,120,89,83,763.0,5,6,3,11,4,25,0,0,0,0,0,0,0,Low Recency
4376,1960,54,Gen X,Master,Single,32218.0,Lowest,0,0,0,2014-02-15,27,0,10.0,24,15,13,1,30,93.0,1,2,1,3,7,7,0,0,1,0,0,1,2,Low Recency
8923,1973,41,Gen X,Bachelor,Single,83917.0,Highest,0,0,0,2013-04-18,12,0,514.0,22,499,42,89,79,1245.0,1,6,7,7,3,21,0,0,0,0,0,1,1,Low Recency
8461,1962,52,Gen X,Bachelor,Divorced,46102.0,Low,2,1,3,2014-03-10,3,0,14.0,0,7,0,0,3,24.0,1,1,0,2,7,4,0,0,0,0,0,0,0,Low Recency
6945,1952,62,Boomers,Bachelor,Single,84574.0,Highest,0,0,0,2013-06-04,72,0,387.0,20,499,38,54,122,1120.0,1,8,7,11,5,27,0,0,0,0,0,0,0,High Recency
944,1962,52,Gen X,Bachelor,Married,56181.0,High,0,1,1,2013-01-08,6,0,121.0,83,69,8,44,48,373.0,1,4,2,7,4,14,0,0,0,0,0,0,0,Low Recency
1907,1950,64,Boomers,Master,Divorced,63120.0,High,0,1,1,2012-09-28,53,0,822.1000000000001,69,279,54,41,69,1334.1000000000001,5,8,4,9,7,26,0,0,0,0,0,1,1,High Recency
701,1971,43,Gen X,Bachelor,Married,73691.0,Highest,0,1,1,2013-11-06,58,0,707.0,21,250,85,43,73,1179.0,2,6,2,8,2,18,0,0,1,0,0,0,1,High Recency
3856,1960,54,Gen X,Bachelor,Married,63381.0,High,0,1,1,2012-10-05,78,0,571.0,50,142,33,50,122,968.0,4,4,5,11,2,24,0,0,0,0,0,0,0,High Recency
4149,1948,66,Boomers,PhD,Married,76140.0,Highest,0,0,0,2014-05-13,57,0,586.0,66,499,17,0,26,1194.0,1,5,7,6,2,19,0,0,0,0,0,0,0,High Recency
2131,1959,55,Boomers,PhD,Divorced,62859.0,High,0,1,1,2012-12-30,37,0,822.1000000000001,83,102,16,12,25,1060.1000000000001,4,8,4,6,6,22,0,0,0,0,0,0,0,High Recency
2942,1964,50,Gen X,Bachelor,Single,45906.0,Low,0,1,1,2013-05-07,20,0,305.0,3,27,4,3,122,464.0,2,5,4,4,5,15,0,0,1,0,0,0,1,Low Recency
1173,1947,67,Boomers,Master,Married,77632.0,Highest,0,0,0,2013-03-10,73,0,822.1000000000001,83,499,0,42,122,1568.1000000000001,1,4,2,6,2,13,0,0,0,1,1,1,3,High Recency
4381,1971,43,Gen X,PhD,Married,46463.0,Low,1,1,2,2013-08-18,56,0,163.0,2,40,8,11,11,235.0,5,3,1,6,6,15,0,0,0,0,0,0,0,High Recency
4611,1970,44,Gen X,Bachelor,Married,105471.0,Highest,0,0,0,2013-01-21,36,0,822.1000000000001,83,104,120,21,122,1272.1000000000001,1,8,7,11,3,27,1,0,0,0,1,1,3,High Recency
3376,1970,44,Gen X,Master,Divorced,55282.0,High,1,0,1,2013-12-13,9,0,125.0,6,73,8,4,19,235.0,1,3,1,6,4,11,0,0,0,0,0,0,0,Low Recency
4679,1977,37,Milennial,Master,Married,78710.0,Highest,0,1,1,2014-05-23,42,0,721.0,0,152,119,50,50,1092.0,3,7,6,11,4,27,0,0,0,0,0,0,0,High Recency
